X,Y,dapi,gfp,rfp
395.875,103.125,9173.5,1915.875,5086.25
396.36,434.16,16336.24,2143.44,5526.48
396.4520548,489.8630137,14806.87671,2386.027397,7003.479452
395.6857143,521,15184.84286,2024.1,8861.757143
395.9074074,588.5925926,17417.85185,2697.37037,9858.740741
397.4102564,680.5384615,10245.89744,1384.307692,5798.051282
396.6538462,326.3846154,8577.538462,1504.115385,2843.192308
397.4285714,476.1904762,12808.09524,2109.571429,6202.333333
397.6363636,663.7272727,8788.818182,2696.818182,4644.909091
399.2015504,21.71317829,13008.24031,2626.046512,5435.852713
399.2518519,39.48148148,13040.53333,1808.333333,5452.792593
397.0416667,72.01388889,12131.16667,2329.986111,4592.888889
397.2926829,84.75609756,10771.60976,2932.097561,5371.95122
398.1149425,113.6551724,10961.44828,2855.252874,5352.850575
398.25,213.5,11116.375,2633.5,5882.25
397.8823529,235.9411765,8492.764706,1209.647059,9973.529412
397.7391304,242.8478261,8716.173913,1450.630435,10004.06522
398.0465116,424.7209302,13426.27907,1869.930233,5458.44186
398.1052632,469.9473684,14397.60526,3422.421053,6886.552632
396.9259259,501.8518519,13235.88889,1533.666667,7221.222222
397.5333333,622.2666667,11258.46667,1900.333333,5574.466667
398.5,709.7142857,13379.42857,1233.285714,3631.714286
398.6363636,99.39393939,9894.545455,2468.727273,5135.121212
398.4583333,164.0833333,11900.85417,3320,5939.895833
399.1,207.95,11884.55,2491.4,6757.2
400.1460674,442.4269663,15973.85393,3607.651685,6148.876404
399.9230769,58,9755.153846,2501.692308,5732.615385
399.7638889,195.6805556,15275.86111,2615.791667,5944.944444
399.7428571,307.2428571,9777.628571,1256.085714,4714.8
399.5,549,16477.8125,1990.875,6678.6875
399.6981132,599.6509434,16197.68868,2986.962264,12370.64151
400.2857143,632.4285714,9460.285714,2096,6159.714286
399.5079365,693.3174603,11852.79365,1876.095238,10818.92063
400.2413793,155.1034483,11302.93103,1498.034483,6957.724138
400.7647059,452.2352941,15518.54902,4739.196078,7191.392157
401.9642857,486.6071429,14514.53571,3508.571429,6380.107143
401.0196078,527.8235294,14948.96078,1957.470588,6916.509804
402,5.619047619,11839.66667,3129.190476,6316.142857
402.1724138,121.7931034,9928.689655,3918.206897,4521.965517
401.4242424,176.3181818,13548.48485,4067.757576,5902.545455
403.1428571,207.4285714,11125.14286,2614,6501.857143
402.3859649,227.245614,11383.29825,1276.122807,5267.140351
402.5,495.2083333,13039.125,1940.458333,7629.166667
402.4347826,504.9347826,14400.56522,2283.804348,6440.76087
401.1034483,650.9137931,9096.637931,2010.344828,4255.793103
403.4444444,52.66666667,10311.22222,2633.555556,4959.444444
403.0444444,169.2222222,12804.37778,3427.955556,6238.622222
403.1875,401.5,9348.75,1522.0625,5098.625
404.453125,538.140625,14124.71875,1909.859375,7906.03125
403.8888889,69.33333333,11003.81481,2895.296296,5751.740741
403.390625,143.265625,11039.32813,3216.75,5026.046875
404.9787234,313.3617021,9412.553191,1321.574468,4673.425532
405.5,470.078125,14703.15625,2771.265625,6704.1875
404.3461538,549.1538462,14131.11538,2026.576923,7492.961538
403.1052632,555.5789474,13730.10526,1785.105263,6679.684211
402.974359,566.025641,15944,2424.384615,8671.076923
405.8192771,85.62650602,12473.93976,1568.710843,4911.987952
404.0909091,188.0909091,12562.09091,2578.5,6122.318182
405.3235294,571.1176471,16710.02941,2145.147059,8477.088235
404.2253521,582.6478873,21586.04225,2617.098592,11516.77465
405.4782609,698.2463768,11860.28986,1845.188406,5361.057971
405.3870968,212.8709677,11658.77419,2390.451613,6602.854839
405.4782609,283.3478261,8857.478261,1117.043478,4235.782609
405.375,301,8375.25,1314.625,4351.625
406.2083333,455.7083333,17872.04167,2134.583333,6247.708333
406.5,575.6111111,14395.11111,2258.5,9026.388889
406.5925926,605.1111111,13605.37037,2490.222222,11461.44444
406.3846154,128.9230769,9197.076923,2420.538462,4232.230769
406.7,186.7,13412.1,2771.3,6159.4
407.1830986,519.1830986,15389.02817,1987.295775,7202.887324
407.3478261,613.8608696,14186.34783,2040.191304,6691.730435
406.6612903,625.4677419,12499.16129,2508.435484,7293.048387
407.6086957,27.2173913,11440.47826,1468.956522,5281.130435
407.6,33.15,10927.4,1498.35,5083.05
405.6865672,411.7313433,12601.19403,1820.761194,5865.38806
407.375,483.5,12708.4375,2303.4375,6581.375
408.3333333,663.3333333,8029.333333,2431.833333,4072
408.0735294,672.1323529,9394.661765,1469.191176,6280.191176
407.7368421,2.842105263,12113.28947,3387.815789,5864.526316
410.2857143,39.5,10416.42857,2571.714286,6313.5
409.6,75.17142857,11074.51429,2187.285714,4988.542857
408.7777778,138.8888889,10028.88889,3487.555556,5088.666667
408.5,165.8,12373.3,3295.8,6099.566667
410.2121212,585.4545455,14651.81818,2195.454545,12389.48485
410.25,151.8,11833.2,1499.7,5750.475
409.32,186.24,14615.24,4009.92,6233.64
409.326087,197.8043478,12877.93478,1889.282609,6691.913043
407.9,234.175,9769.025,1334.7,6119.6
410,311,9004.111111,1387.444444,6258.555556
410.0925926,338.2962963,9183.925926,1406.444444,3390.203704
409.5833333,420.1363636,15154.15909,2130.007576,7366.901515
409.55,442.325,15003.95,2508.2625,7042.7
410.5333333,485.3333333,13534.26667,2505.533333,5558.133333
409.9054054,556.0405405,16187.18919,2523.959459,10269.28378
409.6315789,593.5789474,13779.31579,1910,9187.578947
412.0136986,703.1232877,10505.36986,1585.520548,6195.534247
409.7916667,54.79166667,11059.25,3161.5,5475.875
411.2058824,117.0588235,10269.05882,2028.470588,4905.088235
410.2368421,224.1842105,10285.36842,2947.5,4774.5
411.5,365,8744.444444,1489.777778,3338.166667
410.7,392.1,8274.9,1269.5,3029.8
411.8611111,408.5833333,13203.91667,1748.083333,5298.944444
410.65,601.45,12440.6,1996.75,8904.55
411.0895522,687.8358209,11121.65672,1555.164179,4659.328358
411.7,44.8,10525.5,2599.5,5677.9
410.9166667,101.75,10437.11111,2496.083333,5525
412.3333333,218.2,11349.53333,2130.733333,5056.166667
411.4262295,264.2622951,9280.327869,1334.114754,3459
412.2352941,291.5882353,8393.470588,1383.235294,7355.882353
412.5833333,431.9791667,13654.39583,1861.5,7019.520833
412.1363636,508.8636364,12761.72727,2578.454545,7244.636364
412.5833333,24.08333333,12318.77778,1547.361111,5574.944444
411.7964602,66.03539823,11497.46903,2551.610619,5394.327434
413.4285714,95.42857143,9237.428571,2993.714286,5493
412,175.36,11578.6,2480.56,6355.56
414.0243902,235.2439024,9056.414634,1341.926829,8544.97561
413.3076923,326.0769231,8288.384615,2640.846154,4627.769231
412.4,650.5142857,9200.771429,1473.142857,3799.457143
413.4642857,126.7857143,9845.321429,2179.25,4384.178571
413.4358974,162.4102564,13166.41026,3914.74359,5773.974359
414,199,12665.53846,1663.769231,7285.076923
414,248.45,8677.8,1180.6,4377.4
414.125,438.875,12114.75,2193.5,4730.375
413.8857143,451.6,16678.14286,2033.057143,8858.914286
414.5151515,463.030303,13612,2161.242424,9112.939394
414.5833333,481.9444444,13209.5,2746.583333,6509.694444
413.5714286,493.7857143,14545.42857,1948.892857,5532.178571
413.5306122,525.6734694,14154.69388,1990.244898,7067.163265
413.8571429,543.5102041,14220.44898,1682.510204,7665.755102
412.1470588,635.7843137,10623.97059,1561.235294,4368.196078
414.2714286,6.485714286,13451.67143,1792.371429,5863.157143
415.5208333,16.25,12635.95833,2369.0625,5767
415.2068966,81.34482759,10733.34483,3014.413793,4576.413793
414.5714286,136.5,10269.80952,3036.785714,4743.047619
415.7073171,157.4634146,11766.78049,2813.926829,5340.219512
415.547619,183.9880952,13334.54762,3017.309524,5734.404762
414.7833333,275.65,11031.73333,1367.266667,4521.166667
416.8333333,200.1666667,12734.5,1588.958333,6396.375
415.4418605,319.5348837,9168.186047,1583.348837,6345
415.875,342.1666667,8622.416667,1385.375,6526.458333
415.8518519,349.4814815,8950.037037,1183.111111,4443.62963
415.5833333,628.1666667,11074.25,1641.25,5264.916667
416.4117647,664.3823529,12503.76471,1581.411765,7308.323529
416.6363636,31.63636364,12134.04545,2402.636364,6518.363636
416.9626168,50.02803738,11356.17757,2967.28972,5460.411215
420.0909091,63.2,13522.30909,1826.109091,4703.981818
416.9411765,103.5294118,11145.35294,2489.294118,4938.970588
417.5913978,144.9032258,11712.22581,2486.892473,5808.612903
415.9180328,307.4590164,10453.37705,1380.147541,4357.557377
417.6666667,405.2888889,11343.71111,1776.6,5784.511111
417.9565217,491.2608696,14517.04348,1900.956522,6046.304348
416.9268293,594.7560976,16068.39024,2310.219512,10166.46341
418.4186047,27,12185.32558,1907.627907,6446.790698
417.1973684,112.6184211,10417.97368,1523.526316,5385.276316
417.8125,469.6875,12543.3125,2046.25,7747.5
417.962963,583.5185185,14341.05556,2990.981481,10679.25926
417.46,617,15606.26,2472.2,6368.54
419.15,374.2,8845.4,1452.4,3339.8
418.7142857,386.5714286,8136.142857,1353,5285.571429
418.7362637,500.8571429,14860.02198,1808,7968.384615
419.9310345,525.5862069,12900.93103,1838.482759,6450.655172
419.1780822,557.9863014,17587.58904,2616.945205,8270.534247
418.3442623,571,15988.29508,2657.557377,8524.360656
420.8372093,5,14683.46512,2570.44186,5337.534884
419.5581395,36.11627907,12893.97674,1599.395349,6060.581395
418.6666667,205.1,12223.63333,1788.2,6147.733333
419.4025974,212.038961,12072.8961,2138.142857,5509.428571
420.1607143,300.0714286,10087.89286,1272.142857,4836.625
420.0769231,318.1538462,9324.538462,1449.538462,7050.384615
420.0571429,435.8571429,14532.34286,1839.942857,5902.6
420,446.7272727,12223.45455,2429.818182,6692.909091
420.2531646,624.3670886,12453.35443,1732.050633,6358.924051
420.0588235,673,8560.117647,1385.470588,4795.058824
419.7647059,683.1764706,8308.882353,1293.823529,3972.882353
421.25,258.0833333,8896.833333,1261.416667,5498.583333
421.92,20.76,10740.56,2510.72,6650.04
421.6956522,99.60869565,11108.69565,2581.391304,5764.282609
422.4615385,111.0384615,11352.07692,1749.769231,5250.461538
423.59375,202.78125,15035.90625,1550.84375,6936.03125
422.0864198,223.8148148,12064.12346,4287.123457,4486.530864
421.5,267.1363636,8954.590909,1393.5,11610.13636
422.4545455,287.1818182,9045.431818,1327.681818,6034.863636
422.4285714,318.2857143,9312.571429,1358.571429,6178.571429
422.1428571,354.6753247,10336.97403,1341.246753,4406.61039
423.964539,417.6312057,12581.90071,1805.460993,6604.304965
424.0740741,78.96296296,11290.62963,2223.537037,5228.5
422.1898734,239.8860759,9885.658228,1257.582278,5498.151899
423.3333333,334.4166667,8564.583333,1200.25,4208.916667
423.295082,477.4754098,15654.91803,2238.622951,7050.442623
424.9285714,552.5714286,12924.7619,1972.452381,7305.666667
423.9090909,133.5,10068.40909,3707.272727,5046.227273
423.9393939,393.5454545,10734.60606,1469.606061,5233.984848
423.6911765,456.3676471,14527.11765,2066.970588,8945.426471
424.0588235,506.6764706,15971.38235,2104.441176,8380.441176
424.7272727,521.2077922,13249.41558,1736,6815.584416
424.5090909,692.0818182,11888.42727,1764.127273,5564.054545
425.3968254,86.50793651,11988.77778,2338.253968,5648.873016
426.8536585,110.097561,10690.29268,2547.439024,4989.390244
423.0125,170.8375,12730.475,2694.175,5889.1625
424.8644068,181.4576271,12582.40678,1820.677966,5904.491525
426.9473684,214.8421053,11519.14035,2684,5705.070175
424.0784314,364.627451,10556.62745,1552.519608,6134.401961
424.4117647,538.6617647,14517.48529,2144.588235,6783.367647
426,572.5714286,15771.04762,2995.547619,6695.095238
424.6428571,590.9,15993.64286,2540.285714,7673.042857
424.9047619,604.452381,13905.78571,2011.547619,8565.571429
424.2,678.9833333,9728.066667,1463.9,5619.666667
425.2432432,93.67567568,10158.64865,2704.432432,6432.378378
426.2222222,123.5111111,10659.35556,1959.355556,4505.977778
426.3461538,298,9259.923077,2017.884615,3627.115385
427.1304348,11.17391304,11140.78261,2848.26087,6051.782609
427,68.125,10495.625,2602.125,4168.125
426.739726,159.7671233,13434.86301,2229.534247,5226.136986
427.7037037,310.1111111,9254.185185,1412.666667,4011.666667
426.075,322.05,9990.325,1463.75,6259.525
426.5,464.8947368,16936.26316,2055.105263,7541.368421
426.3728814,643.4745763,9464.20339,1461.101695,5204.169492
427.1176471,56.66666667,12751.16667,1992.294118,5576.5
427.4666667,137.3333333,10440.8,3078.266667,4985.4
427.8666667,191.0666667,13155.73333,1990.433333,6004.966667
427.9230769,232.0769231,9846.5,1461.653846,5331.230769
426.0943396,346.3018868,12437.83019,1509.603774,6916.603774
428.5,602,13571.57143,1820.785714,7786.642857
428.5806452,43.61290323,12011.74194,1557.354839,5174.612903
429.559322,269.779661,9889.152542,1265,5572.084746
428.4285714,329.1428571,9730.571429,1370.514286,5118
429.4444444,372.5925926,10224.85185,1406.462963,6396.296296
429.5789474,438.8947368,14507.68421,3573.561404,6251.245614
427.8108108,488.7027027,15000.59459,2325.135135,7178.108108
428.5333333,532.8666667,13211.26667,2477.733333,6123.533333
429.9038462,563.9230769,14780.05769,2146.634615,7897.461538
431.019802,611.3168317,12139.9604,1971.267327,6980.49505
429.3947368,618.7105263,11622.68421,1729.210526,7294.631579
427.5072464,706.5652174,9237.550725,1523.246377,5601.072464
430.4516129,48.29032258,11410.67742,2118.483871,5721.193548
430.6875,182.0625,11962.8125,2224.3125,5901.6875
430.9876543,244.4444444,10191.12346,1538.567901,8168.938272
430,345,11590,1563.263158,7137.315789
430.8773585,447.5471698,15578.65094,3205.207547,8209.915094
430.754717,545.490566,14805.9434,1842.641509,6611.471698
429.7241379,666.4482759,14160.65517,1595.103448,7865.275862
431.704918,28.66393443,11419.56557,1961.795082,5522.090164
431.4068966,100.6551724,10375.01379,2170.793103,5274.489655
430.5652174,595.2608696,14183.69565,3066.956522,7993.478261
432.7346939,686.9387755,11893.83673,1899,5992.020408
431.8085106,143.6595745,12258.74468,2803.255319,5108.680851
430.8705882,199.1058824,14516.55294,1933.117647,7659.494118
435.9041096,344.3835616,10299.73973,1600.931507,5888.60274
432.0212766,386.4893617,10208.14894,1509.787234,5572.191489
431.9666667,460.9,14092.16667,1922.266667,5612.4
432.2847222,579.8125,14022.98611,2516.618056,6782.847222
431.4814815,599.4444444,14793.03704,2751.148148,8819.666667
432.2121212,3.984848485,12691.06061,2430.848485,5486.090909
433.2083333,85.79166667,9787.833333,2265.916667,5331.166667
433.0652174,175.1521739,13769.69565,1552.847826,7106.521739
433.2068966,414.137931,9926.413793,1610.103448,4961.275862
433.1,509.05,12434.45,2200.6,7857.3
433.5,628.7777778,9948.5,1364.222222,6575.833333
434.3255814,57.60465116,13478.69767,2371.511628,5854.953488
434.4354839,485.2096774,15705.14516,2315.354839,7557.903226
433.8867925,531.3584906,13668.20755,2448.150943,8545.433962
434.6774194,131.0322581,11543.06452,2367.387097,4592.322581
434.71875,470.359375,16589.20313,3037.625,7011.90625
436.5142857,599.3428571,13622.8,3275.714286,6837.057143
435.137931,705.0344828,9522.62069,1568.37931,4772.137931
437.173913,34.73913043,10925.21739,2718.173913,5222.173913
436.9354839,63.12903226,11012.25806,2323.258065,5323.193548
435.3181818,71.77272727,9987.363636,2166.681818,5365.090909
436.3,128.3,11762.8,2121.1,4574.9
436.3421053,162.2894737,13834.59211,2983.618421,5410.881579
436.2,291.8,9129.56,1671.92,3497.64
437.55,456.625,14251.9,2566.975,7107.15
436.4396552,502.2844828,15913.30172,1892.422414,7776.758621
435.5384615,618.1538462,10164.30769,1495.384615,6744.923077
436.5102041,41.12244898,11527.71429,2911.428571,5436.591837
437.7194245,115.1223022,10051.63309,2810.971223,4914.906475
436.9333333,124.5333333,10833.82222,2013.955556,4420.6
436.2068966,224.7241379,10606,3247.37931,4741.517241
435.7115385,308.8076923,9492,1397.423077,5113.019231
436.7619048,421.9047619,10666.47619,1872.666667,5088.428571
437.3714286,694.9714286,9697.342857,2204.514286,4616.342857
436.2105263,19.39473684,10838.23684,1216.5,5879.447368
438,173,11656.71429,1672.571429,6205.714286
437.5,386,8975.142857,1405.857143,4323.071429
438.0714286,566.2857143,11004,2245.857143,5971.357143
437.8,622.45,9626.55,1628.7,4850.5
437.3265306,639.4897959,9297.653061,1650.897959,9829.22449
439.8108108,168.7027027,13344.78378,1835.72973,5813.297297
440.5604396,182.6043956,14481.35165,1752.758242,6679.879121
438.5454545,188.3030303,16395.48485,1792.424242,6585.575758
439.1818182,197.3333333,12716.15152,1488.787879,5896.757576
437.7045455,321.7954545,10711.15909,1383.363636,4290.568182
439.4545455,443.3636364,11470.36364,1953.545455,6461.454545
438.7272727,497.0909091,12693.72727,1820.090909,8348.181818
437,551.6734694,14542.67347,2565.571429,6696.44898
440.3130435,78.46086957,10596.34783,2173.913043,5941.486957
440.1315789,192.0263158,15040.76316,1620.263158,7254.684211
439.2820513,230.2307692,11042.53846,2026.435897,4266.717949
436.702381,354.1428571,10597.32143,1452.190476,5904.654762
441.3636364,386.5909091,8866.590909,1403.045455,4081.636364
440.25,543.2708333,11720.0625,2108.625,6732.520833
440.3846154,656.9230769,9738.738462,1475.107692,4501.953846
439.875,679.875,9038.625,1467.625,3439.375
441.24,16.6,11370.76,2347.2,4847.84
441.7142857,159.4285714,12310.28571,3541,5636
441.24,286.44,8498.4,1132.76,4378.32
441.8271605,314.9135802,9926.592593,2638.209877,4053.123457
440.0784314,371.8235294,9004.784314,1641.411765,4577.529412
440.4117647,433.9607843,11542.45098,2295.607843,4901.45098
441.0294118,465.8235294,15102.82353,2297.911765,6845.382353
441,471.5,12237.83333,1995.833333,6241.166667
443.1666667,494.8,13612.06667,2050.516667,8304.2
440.0810811,664.4324324,9497.459459,2491.621622,5023.189189
441.9411765,66.94117647,9812.176471,2146.411765,5444.352941
442.3548387,97.87096774,9445.16129,2901.903226,5731.225806
442.9594595,154.8108108,12553.40541,2265.472973,5089.851351
441.0689655,203.4137931,14153.06897,1637.896552,6243.655172
440.8333333,216.7666667,12123.66667,3598,5772.1
443.3181818,233.4090909,10473.45455,1820.863636,4210
445.4174757,356.631068,9414.533981,1498.242718,5108.76699
442.1111111,417.6666667,9040,1488.333333,4503.222222
441.975,477.65,14452.6,2141.125,7968.9
442.3333333,489.3333333,12589.6,1733.133333,7293
442.25,535.625,10522.875,1591.875,6227.25
442.6851852,9.62962963,12741.83333,1292.444444,5024.185185
442.8611111,27.5,11103.63889,2193.416667,5451
444.009901,49.5049505,12428.0198,1761.70297,5893.831683
443.2592593,87.85185185,9363.407407,2230.148148,4491.518519
444.0434783,108.8695652,10475.34783,2958.173913,4711.086957
443.24,399.04,9112.04,1402.76,4557.2
443.7037037,554.1111111,15384.01852,3783.592593,6494.240741
443.5333333,694.1333333,9641,1345.933333,5367.066667
441.5454545,137.6590909,10452.72727,2117.227273,5857.840909
442.7671233,334.9726027,10686.21918,1983.342466,4872.191781
445.4204545,145.9318182,11957.04545,2357.420455,5203.420455
446.125,205.775,12870.075,1643.275,5626.475
444.84375,242.875,9617.3125,1251.96875,7414.5
446.402439,342.7804878,10840.85366,1744.939024,4695.719512
444.6111111,459.1666667,14359.51852,2570.814815,8447.703704
445.6956522,36.26086957,10630.08696,2707.26087,5185.043478
446,169,11744.6,3615.066667,5194.133333
443.2096774,585.4354839,12492.75806,2394.758065,6142.774194
446,598,10719,1526,9322.238095
445.4936709,639.7468354,10925.97468,1435.531646,4848.936709
447,121,9642.521739,2154.913043,4907.521739
446.9791667,194.7708333,13192.35417,1826.541667,7895.104167
446.8,384.3333333,8426.2,1647.8,3825.133333
447.2173913,391.8695652,8688.478261,1374.173913,4042.26087
446.3809524,423.0952381,10617,1698.380952,4404.571429
444.4347826,449.9782609,13785.52174,3852.391304,6781.978261
447.9142857,590.3714286,13268.42857,2078.857143,4661.142857
446.6,608.025,12738.1,1895.075,9033.2375
447.2708333,621.0625,11934.125,2598.770833,7169.166667
447.4193548,628.5,10492.16129,2021.370968,10983.48387
446.4868421,682.7763158,13309.64474,1653.855263,9333.276316
446.6056338,219.3802817,15413.05634,2853.028169,6105.15493
448.5,259,9623.714286,1473.857143,13322.64286
446.65,533.2,10713.9,1464.05,5666.5
448.4736842,548.8421053,10762.05263,1811.631579,4732.315789
448.3061224,560.8571429,12883.61224,2051.469388,6841.489796
447.5,574.3947368,13367.63158,1453.526316,4590.131579
448.2295082,61.90163934,9862.606557,2333,5598.901639
449.483871,200.2580645,14145,2501.354839,6265.806452
448.7692308,235.7692308,10408.07692,1185.884615,4840.038462
450.1052632,313.6842105,8509,1360.894737,4863
450.3157895,95.94736842,9380.105263,1260.842105,4936.894737
450.2857143,615.4047619,11171.07143,1846.952381,6047.238095
450.5,674.9705882,9483.029412,1312.617647,3460.882353
452.5934959,3.211382114,12007.8374,1442.073171,5086.227642
451.1538462,11.65384615,10372.46154,1169.769231,5367.769231
451.0689655,17.75862069,10676.41379,1269.310345,5503.896552
450.6875,79.125,8932.25,2352.75,5039.125
451.0638298,133.9148936,12730.14894,1864.319149,5007.287234
450.8421053,162.1578947,12719,2555.368421,5522.052632
450.5428571,174.2142857,12593.51429,1958.7,6120.7
451.0625,219.875,12802,2107.4375,6139.25
450.6923077,332.6153846,8910.961538,1547.076923,3613.038462
452.0392157,371.8431373,8800.764706,1612.745098,3587.686275
450.8,414.1,8972.8,1393.6,3938.8
451.4102564,427.8333333,10701.80769,1996.141026,4676.141026
450.6,468.6444444,14916.95556,2237.755556,9706.711111
450.953125,479.015625,15778.29688,2012.234375,7684.5
450.9230769,664.6153846,8428.692308,1426.923077,8310.769231
451.90625,42.4375,11102.54688,2130.53125,5544.65625
452,86.80769231,9049.884615,2562.115385,4261
450.9733333,249.1733333,11396.02667,1371.626667,8467.16
452.4,275.12,9066.84,2159.28,3187.24
451.44,396.48,8735.92,1419.04,3677.56
455.125,63.29166667,9697.333333,2671.75,4549.791667
455.6461538,220.9076923,14205.96923,1545.123077,5995.2
453.5479452,287.3150685,9988.479452,1290.849315,4097.39726
452.0681818,403.0454545,9585.818182,1391.5,3899.727273
452.7333333,447.68,12932.14667,3739.32,7201.986667
454.5670103,105.3917526,10259.45361,2087.329897,4852.773196
453.6415094,146.6037736,12484.66038,2315.679245,4669.924528
455.85,200.45,15307.4,2193.875,6965.9
454.3913043,227.5434783,12493.21739,2457.608696,4872.5
454.4166667,242.5833333,9821.208333,1422.625,5573.083333
453.8571429,338.8571429,8213.571429,1300.571429,5334.714286
453.6595745,461.5319149,16871.17021,2147.212766,9356.382979
455.1428571,29.56043956,11581.34066,1643.263736,4910.406593
455.12,184.7,13067.14,1500.52,8554.78
455.4827586,353.6206897,9533.551724,1430.896552,4139.448276
455.3783784,436.027027,12042.78378,1781.243243,4982.459459
455.0178571,489.1071429,14629.07143,2124.375,9141.035714
454.8510638,506.3829787,13122.68085,1914.255319,7145.893617
455.7058824,616.2352941,12174.05882,1815.588235,6955.294118
453.6521739,693.6666667,12054.44203,1905.166667,7156.637681
455.2,704.24,10674.68,1641.72,5907.84
453.1886792,708.7735849,11232,1719.283019,8210.415094
455.7777778,76,8833.388889,2201.916667,4429.111111
455.9130435,552.3913043,13151,3178.826087,5282.347826
456.125,563.3333333,10998,1758.333333,5677.208333
456.5882353,654.3235294,9403.941176,1408.264706,8870.264706
457.1538462,339.6923077,8191.692308,1251.461538,5358.384615
457.25,535.375,10138.75,1608.125,6324.25
456.7804878,587.1463415,11660.78049,1286.04878,4499
457.6710526,605.8684211,11808.17105,1796.223684,8995.355263
456.5135135,620.5945946,12953.24324,1975.216216,8783.081081
456.1188119,639.7821782,11787.0396,1630.39604,6820.940594
457.6923077,14.30769231,10140.30769,2554.615385,5771.846154
457.76,53.96,9952.96,2356.28,5070.6
458.5454545,176.0909091,11971.45455,3547.454545,5895
458.3928571,210.0178571,13131.625,2177.928571,6166.910714
457.4736842,237,10549.73684,1322.263158,6099.842105
457.9772727,251.9090909,11590.31818,1471.431818,12283.06818
457,293.975,8842.05,1338.45,4901.125
457.9166667,330.25,8770.166667,1658.083333,3221.166667
457.2777778,418.9444444,9251,2251.055556,4119.333333
458.8545455,548.0727273,13227.67273,2320.6,5620.4
457.9189189,598,10711.16216,1756.351351,8594.243243
458.6363636,48.24242424,9579.30303,2053.090909,5164.848485
457.4318182,166.75,13872.11364,2301.090909,4887.022727
459.9411765,258.254902,11006.33333,1262.313725,6640.098039
459.0285714,347.2571429,8817.542857,1388.171429,5019.285714
458.9,378.8,8357.1,1642,3760.4
459.5714286,424.8571429,9168.5,2035.142857,4405.214286
459.2592593,480.4259259,13486.01852,1996.833333,7721.851852
457.40625,528.6875,13468.15625,1583.40625,6695.34375
459.8225806,570.7096774,9604.741935,2061.580645,4859.854839
459.1363636,581,10337.09091,3234.727273,5227.181818
458.6842105,646.5789474,10837.52632,1385.105263,4772.315789
459.3703704,680.7407407,10262.11111,1775.518519,4339.222222
461,84.82608696,8955.217391,1172.043478,4892.608696
460.2830189,151.2264151,11983.49057,2067.207547,4370.245283
460.4,370.8,8285.6,2043.6,4033.8
459.6470588,404.5882353,9566.392157,1605.098039,4675.196078
459.9655172,452.2758621,12166.24138,3800.517241,9044.551724
460.6176471,492.2352941,14113.17647,2387.794118,11944.52941
460.9642857,622.8928571,10201.78571,1700.821429,7302.964286
460.6521739,628.826087,9368.130435,1673.507246,5929.043478
461,7.88,10597.12,2166.04,5826.28
461.4583333,62.04166667,9421.166667,1735.666667,4291.625
460.9615385,121.3461538,9986.730769,1817.769231,4701
461.1020408,127.5510204,10217.79592,1982.346939,4939.795918
460.5757576,188.4545455,14276.27273,2158.151515,6596.636364
460.5384615,226.1538462,11689.07692,2477.230769,5162.230769
460.7307692,387.7307692,8655.961538,1425.884615,4427.153846
462.3142857,499.6285714,12096.77143,2206.514286,9239.485714
462.0769231,527,13578.53846,1746.576923,6389.730769
463.0740741,53.51851852,9702.851852,2402.148148,5268.481481
462.5,160.2875,11774.1125,3057.3375,5761.575
463.0769231,184.5384615,14342.15385,2058.192308,6947.038462
462.3552632,272.4342105,9572.394737,1322.078947,5129.355263
461.9375,279.25,8495.25,1520.25,4247.375
461.2465753,512.2876712,13303.34247,1780.575342,7186.493151
461.8983051,667.3220339,11254.35593,1572.186441,4748.322034
461.6666667,702.0625,12915.125,1792.166667,6796.916667
462.0285714,70.82857143,9054.4,1584.714286,4240.857143
463,225,11753.55556,3337.222222,5397.777778
462.7058824,460.1176471,12253.17647,2218.352941,10088.94118
463.59375,693.40625,12124.0625,2287.28125,8338.4375
464.0769231,42.03846154,9802.615385,1938.5,4872.346154
464.3,97.3,8349.3,2166.95,4802.65
463.4166667,201.4583333,13644.33333,2218.270833,6403.229167
463.6521739,364.9130435,8734.695652,1514.130435,4036.826087
463.0666667,396.0666667,8539.466667,1329.133333,3856.6
463.5,437,9892.375,1952.5,4220.125
463.5294118,559.3529412,10241.41176,1549.588235,4481.647059
463.8484848,650.3636364,11986.21212,1460.939394,7113.333333
465.5128205,141.8461538,11907.79487,2417.051282,5121.730769
465.7058824,223.6470588,11722.52941,5365.411765,5505.235294
464.8181818,468.4363636,14724.76364,2274.472727,11063.85455
465.3538462,30.01538462,10910.36923,2241.353846,5223.907692
467.3181818,126.4090909,9696.272727,3099.681818,5062.545455
465.875,311.25,8830.1875,2004.875,3706.5
465.6190476,412.5714286,10503.47619,3247.952381,4401.47619
465.8181818,439.2727273,10078.36364,2121.454545,4177.545455
464.6666667,536.2888889,12112.15556,2029.533333,4841.244444
466.671875,607.109375,10788.26563,1710.953125,7767.59375
465.8947368,622,9063.789474,1533.736842,4889.842105
467.8043478,74,9623.021739,1764.652174,3913
465.96875,191.75,17559.9375,1885.53125,5269.25
466.2222222,390.4444444,9022.777778,1513.148148,4425.777778
467.1904762,565.3333333,10586.52381,1778.333333,5653.380952
468.0487805,600.3414634,11389.92683,1512.560976,5152
467.08,631.56,8632.76,2396.8,6669.4
467.08,686.2133333,11721.65333,1898.52,9254.64
